URL,Is 404,Status Code,Response Time,Error
https://www.waymotorworks.com/product.php?productid=18363&cat=0&page=7,True,404,1.124,HTTP Error 404: Not Found
https://www.waymotorworks.com/05-08-cooper-cabrio-r52-maintenance-tools/?printable=Y,True,404,1.125,HTTP Error 404: Not Found
https://www.waymotorworks.com/exhaust-rocker-arm-r50-r52-r53.html,True,404,1.132,HTTP Error 404: Not Found
http://www.waymotorworks.com/05-08-cooper-cabrio-r52/index4.html,True,404,1.711,HTTP Error 404: Not Found
https://www.waymotorworks.com/12-roadster-s-r59/exterior/accessories/index2.html,True,404,1.179,HTTP Error 404: Not Found
http://www.waymotorworks.com/product.php?productid=20237&cat=736&page=1,True,404,1.375,HTTP Error 404: Not Found
https://www.waymotorworks.com/handling/suspension/springs/index2.html?sort_direction=1,True,404,1.228,HTTP Error 404: Not Found
https://www.waymotorworks.com/mini,False,200,1.024,
https://www.waymotorworks.com/speaker-upgrade-kit-r55-r56-r57-r58-r59.html,True,404,0.967,HTTP Error 404: Not Found
https://www.waymotorworks.com/05-08-cooper-cabrio-r52/handling/suspension/index4.html,True,404,0.969,HTTP Error 404: Not Found
http://waymotorworks.com/home.php?cat=1373,True,404,0.889,HTTP Error 404: Not Found
https://www.waymotorworks.com/cooling-system/index2.html?js=n,True,404,0.938,HTTP Error 404: Not Found
https://www.waymotorworks.com/carbon-fiber-steering-wheel-overlays.html?printable=Y,True,404,1.092,HTTP Error 404: Not Found
http://www.waymotorworks.com/wmw-engine-stage-2-package-r55-r56-r57-r58-r59-cooper-s.html,True,404,1.203,HTTP Error 404: Not Found
http://www.waymotorworks.com/tsw-rear-swaybar-19mm.html,False,200,1.165,
https://www.waymotorworks.com/08-10-clubman-r55/index9.html,True,404,0.982,HTTP Error 404: Not Found
https://www.waymotorworks.com/focus-st-mishimoto-intercooler.html?js=n,True,404,0.988,HTTP Error 404: Not Found
https://www.waymotorworks.com/R58-MINI-Coupe-S-Exterior/index3.html,True,404,0.94,HTTP Error 404: Not Found
https://www.waymotorworks.com/02-06-cooper-s-r53/maintenance/index10.html,True,404,0.968,HTTP Error 404: Not Found
